0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target,answer,correct_answer,score,target_as
65.0,100.0,97.0,32.0,83.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Ada Sanler,Adam Sandler,0.91,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanodler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanqdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,114.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanrdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sansdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,116.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Santdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,118.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanvdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanwdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanydler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,110.0,122.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sanzdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,111.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Saondler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,112.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sapndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,114.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sarndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,115.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sasndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,116.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Satndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,117.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Saundler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,118.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Savndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,119.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sawndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,97.0,122.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sazndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,98.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sbandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,99.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Scandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,100.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sdandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,101.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Seandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,102.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sfandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,103.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sgandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Siandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sjandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,107.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Skandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,108.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Slandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Smandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,110.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Snandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Ada Sndler,Adam Sandler,0.91,1.0
65.0,100.0,97.0,32.0,83.0,111.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Soandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,112.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Spandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,114.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Srandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,115.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Ssandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,116.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Standler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,117.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Suandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,118.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Svandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,119.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Swandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,120.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Sxandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,121.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Syandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,83.0,122.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada Szandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,97.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada aSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Ada andler,Adam Sandler,0.91,1.0
65.0,100.0,97.0,32.0,98.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada bSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,99.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada cSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,102.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada fSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,103.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada gSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,104.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada hSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,105.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada iSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,106.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada jSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,107.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada kSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,108.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada lSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,109.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada mSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,111.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada oSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,112.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada pSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,114.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada rSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,116.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada tSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,117.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada uSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,120.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada xSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,32.0,121.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Ada ySandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,AdaSandler,Adam Sandler,0.91,1.0
65.0,100.0,97.0,97.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaa Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,102.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaafm Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,108.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaalm Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,103.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sagndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,104.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sahndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sanddler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandhler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,97.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandlear,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,98.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandlebr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,100.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandledr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,102.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandlefr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adaam Sandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,111.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandloer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,114.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandlrer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,112.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandpler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,118.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sandvler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,101.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sanedler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sanodler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sansdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,117.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Saundler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,97.0,119.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sawndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,104.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Shandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sjandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Sndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,111.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Soandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,83.0,116.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam Standler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,97.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam aSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam andler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,32.0,115.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaam sSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,AdaamSandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,97.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaama Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,99.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaamc Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,106.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaamj Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,107.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaamk Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,108.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaaml Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,97.0,109.0,111.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adaamo Sandler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,98.0,109.0,32.0,83.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adabm Sadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,98.0,109.0,32.0,83.0,97.0,100.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adabm Sadndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,98.0,109.0,32.0,83.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adabm Sander,Adam Sandler,0.92,1.0
